"code_commune","annee_etablissement","nb_dpe","nb_passoires","nb_logements_performants","nb_etiquette_a","nb_etiquette_b","nb_etiquette_c","nb_etiquette_d","nb_etiquette_e","nb_etiquette_f","nb_etiquette_g","conso_ep_moyenne","conso_ep_mediane","emission_ges_moyenne","surface_moyenne_m2","cout_annuel_moyen_eur","taux_passoires_pct","taux_performants_pct","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","latitude","longitude"
"31363",2026,5,0,1,0,1,1,2,1,0,0,189.4,208,9.5,246.3,4110,0,20,"Montbernard","31",76,,,,
"31364",2024,71,0,17,2,15,40,11,3,0,0,118.3,115.1,11.7,95,1151,0,23.94,"Montberon","31",76,577559.3873333333,6291858.888,43.715159,1.480925
"31364",2025,58,2,13,7,6,34,8,1,2,0,129.9,127.8,14.2,113.6,1679,3.45,22.41,"Montberon","31",76,577559.3873333333,6291858.888,43.715159,1.480925
"31364",2026,27,2,8,4,4,12,4,1,2,0,141.3,134,21.6,104.9,1771,7.41,29.63,"Montberon","31",76,577559.3873333333,6291858.888,43.715159,1.480925
"31365",2024,18,7,3,1,2,4,2,2,4,3,298.6,278.6,25.7,113.6,2376,38.89,16.67,"Montbrun-Bocage","31",76,558599.985,6227014.49,43.128397,1.263464
"31365",2025,9,1,0,0,0,2,6,0,1,0,211.6,217.3,7.2,106.9,2089,11.11,0,"Montbrun-Bocage","31",76,558599.985,6227014.49,43.128397,1.263464
"31365",2026,6,1,0,0,0,1,3,1,1,0,254.3,242.5,10,101,2676,16.67,0,"Montbrun-Bocage","31",76,558599.985,6227014.49,43.128397,1.263464
"31366",2024,15,0,0,0,0,4,10,1,0,0,194.6,194.2,7.5,87.1,1537,0,0,"Montbrun-Lauragais","31",76,580497.7772727272,6263164.778181818,43.45753,1.524025
"31366",2025,10,4,1,1,0,5,0,0,3,1,226.4,175.2,22.3,145,2978,40,10,"Montbrun-Lauragais","31",76,580497.7772727272,6263164.778181818,43.45753,1.524025
"31366",2026,3,0,1,0,1,2,0,0,0,0,120,120,4,132.7,1685,0,33.33,"Montbrun-Lauragais","31",76,580497.7772727272,6263164.778181818,43.45753,1.524025
"31367",2024,1,0,0,0,0,1,0,0,0,0,204.5,204.5,7,23.5,582,0,0,"Montclar-de-Comminges","31",76,,,,
"31367",2025,1,0,0,0,0,0,1,0,0,0,190.3,190.3,6.1,190,2304,0,0,"Montclar-de-Comminges","31",76,,,,
"31368",2024,2,0,0,0,0,0,2,0,0,0,181.4,181.4,22.3,114.5,2436,0,0,"Montclar-Lauragais","31",76,596177.44,6252049.01,43.360005,1.719874
"31368",2025,4,0,1,0,1,2,1,0,0,0,167.2,162.7,6,115.7,1837,0,25,"Montclar-Lauragais","31",76,596177.44,6252049.01,43.360005,1.719874
"31368",2026,3,0,1,0,1,2,0,0,0,0,126.3,123,4,150.2,1787,0,33.33,"Montclar-Lauragais","31",76,596177.44,6252049.01,43.360005,1.719874
"31369",2024,1,1,0,0,0,0,0,0,1,0,369.4,369.4,11,225.7,2916,100,0,"Mont-de-Galié","31",76,,,,
"31369",2025,3,1,0,0,0,0,1,1,0,1,329.5,262.6,23.7,92.3,2972,33.33,0,"Mont-de-Galié","31",76,,,,
"31369",2026,2,2,0,0,0,0,0,0,0,2,452,452,21,114.4,6672,100,0,"Mont-de-Galié","31",76,,,,
"31370",2024,2,1,1,1,0,0,0,0,0,1,267.5,267.5,10,149,3362,50,50,"Montégut-Bourjac","31",76,,,,
"31370",2026,1,1,0,0,0,0,0,0,0,1,457,457,,76,5125,100,0,"Montégut-Bourjac","31",76,,,,
"31371",2024,6,1,0,0,0,2,2,1,0,1,218.2,190,15.9,97.5,1923,16.67,0,"Montégut-Lauragais","31",76,613600.91,6264795.3675,43.476995,1.932551
"31371",2025,10,2,2,0,2,3,1,2,2,0,204.2,164.6,10,130.8,2515,20,20,"Montégut-Lauragais","31",76,613600.91,6264795.3675,43.476995,1.932551
"31371",2026,8,0,1,0,1,1,2,4,0,0,210.9,229.6,8,137.4,3167,0,12.5,"Montégut-Lauragais","31",76,613600.91,6264795.3675,43.476995,1.932551
"31372",2024,10,4,1,1,0,0,2,3,4,0,258.9,274.2,33.2,105.2,2360,40,10,"Montespan","31",76,524457.4,6222885,43.083701,0.845729
"31372",2025,12,4,1,0,1,2,2,3,4,0,239.3,230.3,20.9,158.4,3873,33.33,8.33,"Montespan","31",76,524457.4,6222885,43.083701,0.845729
"31372",2026,3,0,0,0,0,1,1,1,0,0,224.7,244,8,164.9,3712,0,0,"Montespan","31",76,524457.4,6222885,43.083701,0.845729
"31373",2024,7,1,0,0,0,4,1,1,1,0,208.2,171.9,7.1,101.3,1774,14.29,0,"Montesquieu-Guittaut","31",76,519233.75,6251012.15,43.335304,0.77192
"31373",2025,5,3,0,0,0,1,0,1,3,0,312.8,361.6,27.6,145.9,4605,60,0,"Montesquieu-Guittaut","31",76,519233.75,6251012.15,43.335304,0.77192
"31373",2026,2,0,0,0,0,1,1,0,0,0,178.5,178.5,5,143.6,2588,0,0,"Montesquieu-Guittaut","31",76,519233.75,6251012.15,43.335304,0.77192
"31374",2024,15,0,2,0,2,7,2,4,0,0,167.7,162.5,24.1,111.1,1853,0,13.33,"Montesquieu-Lauragais","31",76,589154.3566666666,6258534.443333332,43.417282,1.631911
"31374",2025,9,2,1,0,1,1,4,1,2,0,228.4,206.2,12,117,2905,22.22,11.11,"Montesquieu-Lauragais","31",76,589154.3566666666,6258534.443333332,43.417282,1.631911
"31374",2026,8,0,0,0,0,2,4,2,0,0,202.9,199.7,58,161.2,3207,0,0,"Montesquieu-Lauragais","31",76,589154.3566666666,6258534.443333332,43.417282,1.631911
"31375",2024,63,8,6,1,5,21,16,12,6,2,216.3,200.5,13.5,100.7,2081,12.7,9.52,"Montesquieu-Volvestre","31",76,555831.3124999999,6235525.8675,43.204382,1.227126
"31375",2025,68,3,6,0,6,24,21,14,3,0,195,191.2,10.3,97.4,1941,4.41,8.82,"Montesquieu-Volvestre","31",76,555831.3124999999,6235525.8675,43.204382,1.227126
"31375",2026,46,11,4,1,3,16,8,7,11,0,218.3,201,14.8,110.1,2491,23.91,8.7,"Montesquieu-Volvestre","31",76,555831.3124999999,6235525.8675,43.204382,1.227126
"31376",2024,3,0,0,0,0,1,1,1,0,0,219.4,243,24.3,108.5,1988,0,0,"Montgaillard-de-Salies","31",76,,,,
"31376",2025,2,1,0,0,0,0,0,1,1,0,313.7,313.7,31.9,130.2,4735,50,0,"Montgaillard-de-Salies","31",76,,,,
"31377",2024,14,0,5,2,3,5,4,0,0,0,136.6,130.5,4.8,132.8,1502,0,35.71,"Montgaillard-Lauragais","31",76,594483.69,6259925.65,43.430607,1.697392
"31377",2025,15,0,5,0,5,6,2,2,0,0,140.1,131.8,14.7,172.4,2851,0,33.33,"Montgaillard-Lauragais","31",76,594483.69,6259925.65,43.430607,1.697392
"31377",2026,13,3,1,0,1,2,7,0,3,0,205.6,200,28.9,128.3,3013,23.08,7.69,"Montgaillard-Lauragais","31",76,594483.69,6259925.65,43.430607,1.697392
"31379",2024,1,0,1,0,1,0,0,0,0,0,75.7,75.7,2,137.8,775,0,100,"Montgazin","31",76,,,,
"31380",2024,16,0,3,1,2,7,5,1,0,0,148,167.3,12.1,118.9,1510,0,18.75,"Montgeard","31",76,589108.81,6249847.26,43.339135,1.633205
"31380",2025,23,2,14,5,9,4,0,3,2,0,141.3,108.2,6.8,118.4,1634,8.7,60.87,"Montgeard","31",76,589108.81,6249847.26,43.339135,1.633205
"31380",2026,15,0,3,1,2,6,5,1,0,0,152.3,134,5.7,91.1,1498,0,20,"Montgeard","31",76,589108.81,6249847.26,43.339135,1.633205
"31381",2024,63,8,11,3,8,26,12,6,6,2,180.9,173.6,17.1,91.7,1647,12.7,17.46,"Montgiscard","31",76,584376.6894736843,6263197.727894738,43.458468,1.571916
"31381",2025,95,4,9,4,5,64,14,4,2,2,143,128.5,18.5,98.2,1736,4.21,9.47,"Montgiscard","31",76,584376.6894736843,6263197.727894738,43.458468,1.571916
"31381",2026,56,1,5,0,5,36,12,2,1,0,165,153.5,5.8,81.6,1423,1.79,8.93,"Montgiscard","31",76,584376.6894736843,6263197.727894738,43.458468,1.571916
"31382",2024,1,1,0,0,0,0,0,0,1,0,387.4,387.4,12.2,83.7,1510,100,0,"Montgras","31",76,,,,
"31382",2025,2,0,0,0,0,0,1,1,0,0,229.7,229.7,8.5,102.2,2275,0,0,"Montgras","31",76,,,,
"31382",2026,2,0,1,0,1,1,0,0,0,0,107.5,107.5,3.5,134.9,1471,0,50,"Montgras","31",76,,,,
"31383",2024,24,0,8,1,7,5,6,5,0,0,161.5,151.9,15.3,160.2,2347,0,33.33,"Montjoire","31",76,581963.29,6298021.5125,43.771352,1.53413
"31383",2025,23,2,5,2,3,7,7,2,2,0,171.7,166,15.5,131.5,2180,8.7,21.74,"Montjoire","31",76,581963.29,6298021.5125,43.771352,1.53413
"31383",2026,12,1,6,2,4,3,2,0,1,0,132.5,123,17.3,150.6,2050,8.33,50,"Montjoire","31",76,581963.29,6298021.5125,43.771352,1.53413
"31384",2024,22,2,5,2,3,10,4,1,1,1,161,157,14.5,119.6,1778,9.09,22.73,"Montlaur","31",76,584494.4850000001,6266405.991874999,43.487347,1.572654
"31384",2025,30,0,6,1,5,16,7,1,0,0,140.6,141.6,11.5,115.6,1901,0,20,"Montlaur","31",76,584494.4850000001,6266405.991874999,43.487347,1.572654
"31384",2026,21,0,7,3,4,8,4,2,0,0,143.6,154,15.5,113,1841,0,33.33,"Montlaur","31",76,584494.4850000001,6266405.991874999,43.487347,1.572654
"31385",2024,8,0,0,0,0,7,0,1,0,0,175.2,164.5,12.8,97.9,2380,0,0,"Montmaurin","31",76,,,,
"31385",2025,4,1,0,0,0,0,2,1,1,0,263.2,273.3,15.8,101.5,2093,25,0,"Montmaurin","31",76,,,,
"31386",2024,5,0,2,0,2,1,2,0,0,0,145.6,174.2,12.5,152.7,1948,0,40,"Montoulieu-Saint-Bernard","31",76,529958.09,6239366.62,43.233224,0.907844
"31386",2025,7,0,1,0,1,3,2,1,0,0,174.4,147.1,9.9,111.9,1801,0,14.29,"Montoulieu-Saint-Bernard","31",76,529958.09,6239366.62,43.233224,0.907844
"31386",2026,3,0,0,0,0,1,2,0,0,0,183.4,191.9,48.8,103.8,2448,0,0,"Montoulieu-Saint-Bernard","31",76,529958.09,6239366.62,43.233224,0.907844
"31387",2024,1,0,0,0,0,0,0,1,0,0,270.9,270.9,10,82.6,2441,0,0,"Montoussin","31",76,538380.42,6243880.56,43.275773,1.010026
"31387",2025,4,0,1,1,0,1,1,1,0,0,185.8,178.6,9.7,149.3,2602,0,25,"Montoussin","31",76,538380.42,6243880.56,43.275773,1.010026
"31387",2026,1,0,0,0,0,0,1,0,0,0,176,176,33,418.7,8225,0,0,"Montoussin","31",76,538380.42,6243880.56,43.275773,1.010026
"31388",2024,6,0,3,0,3,1,1,1,0,0,140.7,108.9,12.1,165.3,2160,0,50,"Montpitol","31",76,590224.59,6290354.84,43.703706,1.638346
"31388",2025,12,1,5,2,3,4,2,0,1,0,137.1,138.3,7,88.2,1290,8.33,41.67,"Montpitol","31",76,590224.59,6290354.84,43.703706,1.638346
"31388",2026,2,0,1,0,1,1,0,0,0,0,108,108,3.5,103.2,1210,0,50,"Montpitol","31",76,590224.59,6290354.84,43.703706,1.638346
"31389",2024,176,4,19,12,7,125,25,3,2,2,137.7,136.1,11.3,75.2,1138,2.27,10.8,"Montrabé","31",76,580840.3542307691,6283834.370384617,43.643526,1.523482
"31389",2025,98,1,20,7,13,53,19,5,1,0,137.7,133.6,15.1,94,1564,1.02,20.41,"Montrabé","31",76,580840.3542307691,6283834.370384617,43.643526,1.523482
"31389",2026,62,3,6,1,5,42,9,2,2,1,150.9,139,15.7,93.7,1831,4.84,9.68,"Montrabé","31",76,580840.3542307691,6283834.370384617,43.643526,1.523482
"31390",2024,212,31,1,0,1,29,134,17,24,7,217.3,178,33.4,87.7,1920,14.62,0.47,"Montréjeau","31",76,501894.25433333335,6223869.246666666,43.086658,0.568626
"31390",2025,189,32,3,1,2,46,79,29,20,12,237.9,199.7,31.6,73.6,2014,16.93,1.59,"Montréjeau","31",76,501894.25433333335,6223869.246666666,43.086658,0.568626
"31390",2026,56,14,1,1,0,11,22,8,6,8,265.8,227.9,27.7,77,2261,25,1.79,"Montréjeau","31",76,501894.25433333335,6223869.246666666,43.086658,0.568626
"31391",2024,8,3,0,0,0,1,3,1,2,1,247.5,230.3,39.9,138,3179,37.5,0,"Montsaunès","31",76,532037.345,6225586.98,43.109814,0.937842
"31391",2025,14,4,1,0,1,2,3,4,3,1,262.3,234.5,22.3,96.7,2660,28.57,7.14,"Montsaunès","31",76,532037.345,6225586.98,43.109814,0.937842
"31391",2026,4,0,0,0,0,0,0,4,0,0,273.8,250,40.3,104.2,2785,0,0,"Montsaunès","31",76,532037.345,6225586.98,43.109814,0.937842
"31392",2025,1,0,0,0,0,0,1,0,0,0,202.4,202.4,7,112.1,2191,0,0,"Mourvilles-Basses","31",76,,,,
"31392",2026,3,0,0,0,0,1,1,1,0,0,227.3,182,,250.5,4024,0,0,"Mourvilles-Basses","31",76,,,,
"31393",2024,1,0,0,0,0,1,0,0,0,0,152.8,152.8,6,613.6,9467,0,0,"Mourvilles-Hautes","31",76,,,,
"31393",2025,1,0,0,0,0,0,1,0,0,0,215.7,215.7,8,154.2,3051,0,0,"Mourvilles-Hautes","31",76,,,,
"31393",2026,3,0,0,0,0,2,1,0,0,0,157.3,140,5.7,72.9,1225,0,0,"Mourvilles-Hautes","31",76,,,,
"31394",2024,1,0,0,0,0,0,1,0,0,0,223,223,6,180,2220,0,0,"Moustajon","31",76,,,,
"31394",2025,4,0,1,0,1,0,1,2,0,0,212.1,241.7,33,151.7,3961,0,25,"Moustajon","31",76,,,,
"31395",2024,867,24,83,19,64,426,287,47,21,3,165.6,154.3,18.8,80.9,1286,2.77,9.57,"Muret","31",76,564380.4335383159,6263655.937142833,43.459055,1.324887
"31395",2025,738,41,84,18,66,359,179,75,33,8,177.9,160.2,17.4,75.6,1469,5.56,11.38,"Muret","31",76,564380.4335383159,6263655.937142833,43.459055,1.324887
"31395",2026,580,15,52,12,40,392,94,27,10,5,138.5,118.4,14.6,77.3,1243,2.59,8.97,"Muret","31",76,564380.4335383159,6263655.937142833,43.459055,1.324887
"31396",2024,175,0,36,8,28,114,24,1,0,0,134.8,134.9,5.7,72.1,981,0,20.57,"Nailloux","31",76,588403.6513043478,6251882.894347827,43.357335,1.624078
"31396",2025,108,1,22,8,14,68,15,2,1,0,144.4,141.8,7.6,80.1,1251,0.93,20.37,"Nailloux","31",76,588403.6513043478,6251882.894347827,43.357335,1.624078
"31396",2026,74,4,14,6,8,46,9,1,2,2,147.8,138.5,11.6,79,1463,5.41,18.92,"Nailloux","31",76,588403.6513043478,6251882.894347827,43.357335,1.624078
"31397",2025,1,0,1,0,1,0,0,0,0,0,94,94,3,229.2,1779,0,100,"Nénigan","31",76,,,,
"31398",2024,1,1,0,0,0,0,0,0,1,0,349.9,349.9,12,140.1,3167,100,0,"Nizan-Gesse","31",76,,,,
"31399",2024,70,3,10,6,4,19,28,10,3,0,184.9,186.9,13.5,90.4,1497,4.29,14.29,"Noé","31",76,560157.7419230769,6252594.704999999,43.358749,1.275729
"31399",2025,50,1,16,10,6,16,13,4,1,0,139.7,142.2,12.9,115.3,1789,2,32,"Noé","31",76,560157.7419230769,6252594.704999999,43.358749,1.275729
"31399",2026,32,0,12,7,5,13,5,2,0,0,125.2,110,8.4,122.9,1584,0,37.5,"Noé","31",76,560157.7419230769,6252594.704999999,43.358749,1.275729
"31400",2025,2,1,0,0,0,0,1,0,1,0,256,256,24.3,183.5,4643,50,0,"Nogaret","31",76,613350.27,6266635.715,43.49352,1.929147
"31401",2024,3,0,0,0,0,1,2,0,0,0,170,185,6.1,84.8,1465,0,0,"Noueilles","31",76,,,,
"31401",2025,3,0,0,0,0,2,1,0,0,0,184.2,163.6,6.7,117.4,2232,0,0,"Noueilles","31",76,,,,
"31401",2026,5,0,1,1,0,1,3,0,0,0,154.8,170,12.5,128.5,2310,0,20,"Noueilles","31",76,,,,
"31402",2024,19,5,3,2,1,7,3,1,0,5,217.5,169.6,18.5,120.1,2725,26.32,15.79,"Odars","31",76,585834.7166666667,6270253.616666667,43.522175,1.588362
"31402",2025,13,1,3,2,1,7,2,0,1,0,145.2,121.3,12.5,172,2953,7.69,23.08,"Odars","31",76,585834.7166666667,6270253.616666667,43.522175,1.588362
"31402",2026,9,1,3,2,1,0,3,2,0,1,203.8,215.9,26.8,162.8,3202,11.11,33.33,"Odars","31",76,585834.7166666667,6270253.616666667,43.522175,1.588362
"31403",2024,50,1,12,5,7,20,8,9,1,0,158.4,128.7,7.2,86.1,1236,2,24,"Ondes","31",76,563915.145,6299507.316666666,43.781474,1.309664
"31403",2025,15,0,2,2,0,9,4,0,0,0,151.7,160.9,8,102.8,1601,0,13.33,"Ondes","31",76,563915.145,6299507.316666666,43.781474,1.309664
"31403",2026,11,1,7,2,5,1,1,1,1,0,127.8,94,10.1,101.3,1597,9.09,63.64,"Ondes","31",76,563915.145,6299507.316666666,43.781474,1.309664
"31404",2024,10,8,0,0,0,1,0,1,1,7,471.5,438,56.4,78.6,3154,80,0,"Oô","31",76,,,,
"31404",2025,9,9,0,0,0,0,0,0,7,2,402.2,352.3,15.6,226.5,9031,100,0,"Oô","31",76,,,,
"31404",2026,2,2,0,0,0,0,0,0,0,2,529.5,529.5,18,114.5,4814,100,0,"Oô","31",76,,,,
"31405",2024,3,1,0,0,0,0,2,0,1,0,267.9,246.8,39,141.8,3569,33.33,0,"Ore","31",76,,,,
"31405",2025,3,1,0,0,0,0,2,0,1,0,255.9,221.4,8.3,142.6,2923,33.33,0,"Ore","31",76,,,,
"31406",2024,25,2,7,2,5,7,3,6,2,0,184.1,151.5,17.7,92,1583,8,28,"Palaminy","31",76,,,,
"31406",2025,12,1,1,1,0,5,3,2,1,0,188.2,174.7,21.7,106.4,2078,8.33,8.33,"Palaminy","31",76,,,,
"31406",2026,5,0,1,0,1,1,3,0,0,0,165.4,190,9,123,2084,0,20,"Palaminy","31",76,,,,
"31407",2024,31,0,10,1,9,16,2,3,0,0,141.6,127.2,6.9,117.5,1540,0,32.26,"Paulhac","31",76,584165.8216666667,6296517.63,43.758186,1.561817
"31407",2025,15,1,6,1,5,3,2,3,1,0,155.9,156.7,17,142.8,3439,6.67,40,"Paulhac","31",76,584165.8216666667,6296517.63,43.758186,1.561817
"31407",2026,15,1,4,1,3,8,2,0,1,0,141.4,118,6.8,110.4,1781,6.67,26.67,"Paulhac","31",76,584165.8216666667,6296517.63,43.758186,1.561817
"31408",2024,1,1,0,0,0,0,0,0,0,1,446.7,446.7,23.4,199,9658,100,0,"Payssous","31",76,513421.88,6217727.85,43.034545,0.712207
"31408",2025,1,0,0,0,0,0,0,1,0,0,291.3,291.3,61,94.5,3972,0,0,"Payssous","31",76,513421.88,6217727.85,43.034545,0.712207
"31408",2026,3,1,0,0,0,0,1,1,1,0,298,318,9,110.7,2309,33.33,0,"Payssous","31",76,513421.88,6217727.85,43.034545,0.712207
"31409",2024,45,0,8,2,6,21,12,4,0,0,154.9,148.5,11.8,80.9,1298,0,17.78,"Péchabou","31",76,579349.486,6268120.32,43.501913,1.50869
"31409",2025,65,2,12,3,9,39,9,3,0,2,143.4,128.6,11.8,84.4,1409,3.08,18.46,"Péchabou","31",76,579349.486,6268120.32,43.501913,1.50869
"31409",2026,26,0,5,3,2,17,4,0,0,0,125.6,136.5,9.8,76.4,1074,0,19.23,"Péchabou","31",76,579349.486,6268120.32,43.501913,1.50869
"31410",2024,98,1,15,7,8,62,13,7,1,0,140.2,130.4,16.9,98.2,1395,1.02,15.31,"Pechbonnieu","31",76,575990.2896000001,6290958.745600001,43.706787,1.46168
"31410",2025,153,1,25,8,17,102,20,5,1,0,135.6,139.5,12.4,88.2,1430,0.65,16.34,"Pechbonnieu","31",76,575990.2896000001,6290958.745600001,43.706787,1.46168
"31410",2026,52,2,20,13,7,20,9,1,2,0,125.5,104.5,14.6,114,1626,3.85,38.46,"Pechbonnieu","31",76,575990.2896000001,6290958.745600001,43.706787,1.46168
"31411",2024,28,0,2,2,0,7,13,6,0,0,182.2,188,27.2,128.5,2092,0,7.14,"Pechbusque","31",76,575573.3171428571,6270495.285714285,43.522625,1.461454
"31411",2025,10,1,4,3,1,3,2,0,1,0,145.4,117.8,13.8,176.7,2300,10,40,"Pechbusque","31",76,575573.3171428571,6270495.285714285,43.522625,1.461454
"31411",2026,9,1,1,0,1,2,5,0,1,0,201,200,25,123.4,2631,11.11,11.11,"Pechbusque","31",76,575573.3171428571,6270495.285714285,43.522625,1.461454
"31412",2024,9,1,0,0,0,1,5,2,1,0,232.7,204.8,20.9,109.2,2323,11.11,0,"Péguilhan","31",76,,,,
"31412",2025,21,1,12,3,9,5,2,1,1,0,131.3,87.2,5,78.7,1319,4.76,57.14,"Péguilhan","31",76,,,,
"31412",2026,3,0,0,0,0,3,0,0,0,0,140.7,126,4.5,227.2,3581,0,0,"Péguilhan","31",76,,,,
"31413",2024,7,0,2,0,2,1,4,0,0,0,173.6,180.4,12,158,2083,0,28.57,"Pelleport","31",76,547312.33,6294372.98,43.731893,1.105042
"31413",2025,17,1,1,1,0,8,4,3,0,1,189.6,158.4,15.8,120.2,2243,5.88,5.88,"Pelleport","31",76,547312.33,6294372.98,43.731893,1.105042
"31413",2026,4,0,0,0,0,1,3,0,0,0,180.3,181.5,20.5,156.1,3004,0,0,"Pelleport","31",76,547312.33,6294372.98,43.731893,1.105042
"31414",2024,1,0,0,0,0,0,1,0,0,0,202.9,202.9,40,336.5,6079,0,0,"Peyrissas","31",76,,,,
"31414",2025,1,0,0,0,0,1,0,0,0,0,167.3,167.3,5,107.4,1441,0,0,"Peyrissas","31",76,,,,
"31414",2026,1,0,0,0,0,0,1,0,0,0,190,190,,96,1763,0,0,"Peyrissas","31",76,,,,
"31415",2024,1,0,0,0,0,1,0,0,0,0,143.2,143.2,5,88.1,1429,0,0,"Peyrouzet","31",76,523607.49,6236073.53,43.202072,0.830859
"31415",2025,1,0,0,0,0,1,0,0,0,0,141.3,141.3,5,111.1,1592,0,0,"Peyrouzet","31",76,523607.49,6236073.53,43.202072,0.830859
"31415",2026,2,0,0,0,0,0,1,1,0,0,230.8,230.8,,138.5,4547,0,0,"Peyrouzet","31",76,523607.49,6236073.53,43.202072,0.830859
"31416",2024,9,0,6,2,4,1,1,1,0,0,118.9,90.5,4.2,111.5,1293,0,66.67,"Peyssies","31",76,,,,
"31416",2025,8,0,4,4,0,2,2,0,0,0,103.3,102.2,7.8,117.1,1384,0,50,"Peyssies","31",76,,,,
"31416",2026,7,0,2,2,0,3,2,0,0,0,137.1,150,4.7,113.5,1755,0,28.57,"Peyssies","31",76,,,,
"31417",2024,243,6,23,6,17,114,82,18,1,5,164.4,157.6,18.7,92.3,1439,2.47,9.47,"Pibrac","31",76,560771.6757009347,6281152.9787850445,43.615745,1.275608
"31417",2025,268,7,26,11,15,177,42,16,6,1,143.2,128.2,17.8,93.5,1530,2.61,9.7,"Pibrac","31",76,560771.6757009347,6281152.9787850445,43.615745,1.275608
"31417",2026,154,3,48,5,43,58,32,13,2,1,145.2,123.5,13,99.6,1634,1.95,31.17,"Pibrac","31",76,560771.6757009347,6281152.9787850445,43.615745,1.275608
"31418",2024,19,1,3,2,1,10,4,1,1,0,138.7,132.9,21.1,120.2,1523,5.26,15.79,"Pin-Balma","31",76,581483.1514285713,6281609.362857143,43.623617,1.531958
"31418",2025,46,1,18,5,13,14,11,2,1,0,130.7,103,16.9,120.4,1517,2.17,39.13,"Pin-Balma","31",76,581483.1514285713,6281609.362857143,43.623617,1.531958
"31418",2026,9,0,3,1,2,5,0,1,0,0,110.8,85.1,7.7,169.1,1849,0,33.33,"Pin-Balma","31",76,581483.1514285713,6281609.362857143,43.623617,1.531958
"31419",2024,4,1,1,0,1,1,1,0,1,0,198.6,178.5,27,177.3,2641,25,25,"Le Pin-Murelet","31",76,,,,
"31420",2024,100,1,5,1,4,43,38,13,1,0,184.7,180.2,14.4,88.8,1459,1,5,"Pinsaguel","31",76,569881.2206060607,6268398.63121212,43.502744,1.391618
"31420",2025,104,7,6,0,6,52,32,7,7,0,164.4,155.3,17.8,83,1522,6.73,5.77,"Pinsaguel","31",76,569881.2206060607,6268398.63121212,43.502744,1.391618
"31420",2026,54,5,4,0,4,25,12,8,4,1,179,160,30.3,97.9,2054,9.26,7.41,"Pinsaguel","31",76,569881.2206060607,6268398.63121212,43.502744,1.391618
"31421",2024,118,0,39,16,23,49,28,2,0,0,127.2,126.9,12.1,78.9,1023,0,33.05,"Pins-Justaret","31",76,570195.5822368418,6265841.13605263,43.479797,1.396145
"31421",2025,131,0,8,1,7,92,24,7,0,0,139.3,146.5,12.1,83.9,1334,0,6.11,"Pins-Justaret","31",76,570195.5822368418,6265841.13605263,43.479797,1.396145
"31421",2026,86,0,9,3,6,57,20,0,0,0,133.9,123.5,12.4,78.3,1260,0,10.47,"Pins-Justaret","31",76,570195.5822368418,6265841.13605263,43.479797,1.396145
"31422",2024,2,0,0,0,0,1,0,1,0,0,202.6,202.6,16.4,159.8,3689,0,0,"Plagne","31",76,542221.505,6230645.73,43.157621,1.061301
"31422",2025,1,0,0,0,0,0,1,0,0,0,224,224,39.7,85.8,2365,0,0,"Plagne","31",76,542221.505,6230645.73,43.157621,1.061301
"31422",2026,1,0,1,0,1,0,0,0,0,0,95,95,3,137.8,1464,0,100,"Plagne","31",76,542221.505,6230645.73,43.157621,1.061301
"31423",2024,5,0,0,0,0,1,3,1,0,0,204,210.4,23.4,152.3,2746,0,0,"Plagnole","31",76,542484.87,6258779.24,43.410679,1.056027
"31423",2025,5,1,2,1,1,0,1,1,1,0,191.2,195,7.1,165.2,2689,20,40,"Plagnole","31",76,542484.87,6258779.24,43.410679,1.056027
"31424",2024,941,10,142,98,44,587,175,27,8,2,132.1,125.1,16.7,79.8,1041,1.06,15.09,"Plaisance-du-Touch","31",76,561958.8828413287,6275702.6487822775,43.566949,1.291768
"31424",2025,577,11,87,34,53,343,106,30,10,1,136,124.3,15.8,86.3,1398,1.91,15.08,"Plaisance-du-Touch","31",76,561958.8828413287,6275702.6487822775,43.566949,1.291768
"31424",2026,347,6,47,20,27,210,77,7,5,1,133.1,129,17.7,85.7,1338,1.73,13.54,"Plaisance-du-Touch","31",76,561958.8828413287,6275702.6487822775,43.566949,1.291768
"31425",2024,17,1,5,0,5,4,2,5,1,0,190.3,167.2,13.4,115.8,1894,5.88,29.41,"Le Plan","31",76,546561.29,6231935.51,43.170164,1.114227
"31425",2025,7,0,1,0,1,2,3,1,0,0,173.7,182.4,11.7,142.8,2208,0,14.29,"Le Plan","31",76,546561.29,6231935.51,43.170164,1.114227
"31425",2026,5,0,0,0,0,3,1,1,0,0,163.4,136,20.3,143.6,2903,0,0,"Le Plan","31",76,546561.29,6231935.51,43.170164,1.114227
"31426",2024,10,2,1,0,1,0,4,3,1,1,248,232.9,34.2,146,3365,20,10,"Pointis-de-Rivière","31",76,505269.41000000003,6223528.535,43.084522,0.61015
"31426",2025,10,4,2,1,1,2,1,1,2,2,245.1,234.6,25.2,129.9,3467,40,20,"Pointis-de-Rivière","31",76,505269.41000000003,6223528.535,43.084522,0.61015
"31426",2026,5,0,1,0,1,3,1,0,0,0,137.2,121,18.7,122.5,1914,0,20,"Pointis-de-Rivière","31",76,505269.41000000003,6223528.535,43.084522,0.61015
