"code_commune","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","nb_points_geocodes_precis","latitude","longitude"
"82170","Saint-Paul-d'Espis","82",76,538325.625,6341042.145,2,44.149761,0.978735
"82171","Saint-Porquier","82",76,553220.37,6325544.66,1,44.01359,1.169371
"82172","Saint-Projet","82",76,,,0,,
"82173","Saint-Sardos","82",76,550060.14,6312806.989999999,3,43.898321,1.133725
"82174","Saint-Vincent-d'Autéjac","82",76,578500.78,6340449.04,1,44.15253,1.481006
"82175","Saint-Vincent-Lespinasse","82",76,,,0,,
"82176","La Salvetat-Belmontet","82",76,582557.72,6319780.66,1,43.967233,1.536503
"82177","Sauveterre","82",76,,,0,,
"82178","Savenès","82",76,,,0,,
"82179","Septfonds","82",76,589364.884,6342855.736,10,44.175986,1.616274
"82180","Sérignac","82",76,541179.45,6315516.055,2,43.920749,1.02239
"82181","Sistels","82",76,,,0,,
"82182","Touffailles","82",76,,,0,,
"82183","Tréjouls","82",76,,,0,,
"82184","Vaïssac","82",76,587076.8700000001,6329120.475,4,44.052017,1.590729
"82185","Valeilles","82",76,,,0,,
"82186","Valence","82",76,531337.6815217391,6336771.346521739,46,44.109691,0.892836
"82187","Varen","82",76,611227.6333333333,6340112.359999999,3,44.154403,1.890155
"82188","Varennes","82",76,579653.73,6315132,1,43.924914,1.501423
"82189","Vazerac","82",76,563094.46,6346984.736666667,3,44.208506,1.286679
"82190","Verdun-sur-Garonne","82",76,557968.458139535,6307080.2806976745,43,43.848435,1.233719
"82191","Verfeil","82",76,609342.86,6343666.390000001,3,44.186148,1.865957
"82192","Verlhac-Tescou","82",76,579819.04,6316276.13,1,43.935237,1.503211
"82193","Vigueron","82",76,,,0,,
"82194","Villebrumier","82",76,575145.1333333333,6313443.656666666,3,43.908938,1.445709
"82195","Villemade","82",76,562074.8133333334,6333083.366666667,3,44.083215,1.277717
"83001","Les Adrets-de-l'Estérel","83",93,1009071.688888889,6277360.102222222,18,43.527961,6.823303
"83002","Aiguines","83",93,960368.5499999999,6303432.315,12,43.781904,6.23477
"83003","Ampus","83",93,972717.8468421053,6284583.662631579,19,43.607797,6.378
"83004","Les Arcs","83",93,981578.9142905407,6268757.751486485,74,43.462081,6.478986
"83005","Artignosc-sur-Verdon","83",93,949144.02,6294507.46,1,43.705703,6.091126
"83006","Artigues","83",93,,,0,,
"83007","Aups","83",93,960057.5890909091,6286422.968636365,44,43.629092,6.222292
"83008","Bagnols-en-Forêt","83",93,998891.5863888889,6278332.609444445,18,43.541061,6.698122
"83009","Bandol","83",93,923925.4934146346,6230774.319593495,123,43.141112,5.750973
"83010","Bargème","83",93,987964.5066666667,6298562.56,3,43.72742,6.574434
"83011","Bargemon","83",93,986860.2368269232,6286702.817307692,26,43.621262,6.554124
"83012","Barjols","83",93,942940.2757142857,6278192.099285713,14,43.561164,6.006528
"83013","La Bastide","83",93,992667.565,6301226.4175,4,43.749435,6.634251
"83014","Baudinard-sur-Verdon","83",93,952093.05,6295705.15,1,43.715427,6.128265
"83015","Bauduen","83",93,956083.2116666668,6297672.706666666,6,43.731684,6.178709
"83016","Le Beausset","83",93,928160.277113402,6237106.541340209,97,43.196693,5.805718
"83017","Belgentier","83",93,943859.911875,6242458.489999999,16,43.23961,6.001099
"83018","Besse-sur-Issole","83",93,957716.7766666667,6254886.035000001,12,43.346443,6.177603
"83019","Bormes-les-Mimosas","83",93,972552.6466666663,6231895.980392161,51,43.134305,6.3483
"83020","Le Bourguet","83",93,,,0,,
"83021","Bras","83",93,938587.255625,6268306.1325,4,43.473758,5.948142
"83022","Brenon","83",93,985125.51,6303090.44,1,43.769274,6.541761
"83023","Brignoles","83",93,948667.3482850771,6261458.141937639,449,43.40874,6.069288
"83025","Brue-Auriac","83",93,938071.91,6274219.05,1,43.527093,5.944503
"83026","Cabasse","83",93,960874.1825925927,6263757.784814815,27,43.425039,6.22095
"83027","La Cadière-d'Azur","83",93,923019.8004651162,6236910.025813952,43,43.196551,5.742472
"83028","Callas","83",93,985650.07125,6283199.936875001,16,43.590265,6.537208
"83029","Callian","83",93,1002817.5254761901,6287411.579285714,42,43.620993,6.751958
"83030","Camps-la-Source","83",93,950894.26,6259135.66,2,43.38708,6.095623
"83031","Le Cannet-des-Maures","83",93,970680.1358333332,6260712.747777778,27,43.394004,6.34029
"83032","Carcès","83",93,957720.0252083334,6269216.239999999,12,43.475257,6.184766
"83033","Carnoules","83",93,958845.7481081081,6249758.795945945,37,43.299947,6.188956
"83034","Carqueiranne","83",93,950686.593295455,6226470.566875002,176,43.093547,6.077364
"83035","Le Castellet","83",93,925032.7894117647,6240089.633333333,51,43.224502,5.768576
"83036","Cavalaire-sur-Mer","83",93,986836.0524999999,6236924.067142854,56,43.173897,6.526301
"83037","La Celle","83",93,945904.165,6259917.93,4,43.395854,6.034485
"83038","Châteaudouble","83",93,979884.415,6284998.5649999995,2,43.608733,6.466881
"83039","Châteauvert","83",93,,,0,,
"83040","Châteauvieux","83",93,,,0,,
"83041","Claviers","83",93,987653.02,6284641.8825,8,43.602416,6.562782
"83042","Cogolin","83",93,987276.4144047627,6245701.399702388,168,43.252594,6.536537
"83043","Collobrières","83",93,968532.6722222223,6243220.74,9,43.237602,6.304792
"83044","Comps-sur-Artuby","83",93,983511.09,6296424.41,2,43.709999,6.518047
"83045","Correns","83",93,949720.67,6269611.87,1,43.481671,6.086207
"83046","Cotignac","83",93,954796.7312500002,6274329.707142857,14,43.522281,6.1512
"83047","La Crau","83",93,950260.4930742055,6232272.351837457,283,43.14584,6.074911
"83048","La Croix-Valmer","83",93,990501.3307317075,6240515.251707317,41,43.204685,6.573296
"83049","Cuers","83",93,949847.6065769222,6242618.366384618,130,43.238976,6.07479
"83050","Draguignan","83",93,980036.9563282916,6276836.709641456,2315,43.535307,6.464336
"83051","Entrecasteaux","83",93,962045.5366666665,6273328.665,6,43.510643,6.240243
"83052","Esparron","83",93,,,0,,
"83053","Évenos","83",93,931028.9133333333,6234421.449999999,9,43.171634,5.839777
"83054","La Farlède","83",93,947559.6911180126,6234489.303478265,161,43.166707,6.042809
"83055","Fayence","83",93,997763.7635000004,6286222.9845,80,43.612452,6.688746
"83056","Figanières","83",93,982913.489264706,6280602.624705883,17,43.568016,6.50194
"83057","Flassans-sur-Issole","83",93,960839.2511764705,6257582.972352941,17,43.369547,6.217414
"83058","Flayosc","83",93,973983.8618037974,6276571.515316457,79,43.535286,6.389405
"83059","Forcalqueiret","83",93,950212.8950000003,6253537.040909091,22,43.336993,6.084528
"83060","Fox-Amphoux","83",93,950764.0625,6281149.5,1,43.58503,6.104692
"83061","Fréjus","83",93,1003059.2960737824,6266213.405468368,3341,43.430381,6.74251
"83062","La Garde","83",93,944977.4508238259,6229650.980354886,789,43.12411,6.008836
"83063","La Garde-Freinet","83",93,981938.5269565218,6252762.55826087,23,43.318181,6.474733
"83064","Garéoult","83",93,947100.9205882354,6253371.879411764,17,43.336595,6.046124
"83065","Gassin","83",93,991635.0727272728,6246149.256363636,11,43.254849,6.590372
"83066","Ginasservis","83",93,930066.0033333333,6289918.883333333,3,43.670903,5.852584
"83067","Gonfaron","83",93,966937.4945901639,6252267.273114756,61,43.319508,6.289819
"83068","Grimaud","83",93,989047.3861538462,6248755.826794872,78,43.279326,6.560003
"83069","Hyères","83",93,955509.6124401487,6228405.917765537,3258,43.109234,6.137452
"83070","Le Lavandou","83",93,975643.2662499999,6233012.154375,32,43.14315,6.38681
"83071","La Londe-les-Maures","83",93,963896.7212230213,6231907.016043166,139,43.137652,6.242089
"83072","Lorgues","83",93,971525.1976201211,6271384.812822819,333,43.489608,6.356301
"83073","Le Luc","83",93,968084.8623004213,6259567.810714279,238,43.384696,6.30771
"83074","La Martre","83",93,990097.4633333334,6303564.353333333,3,43.771511,6.603705
"83075","Les Mayons","83",93,972571.7981250001,6251808.92,4,43.313255,6.358935
"83076","Mazaugues","83",93,937045.77,6254160.52,1,43.347102,5.922645
"83077","Méounes-lès-Montrieux","83",93,941271.118,6246474.144,5,43.276587,5.971128
"83078","Moissac-Bellevue","83",93,955694.706,6288666.618,5,43.650852,6.169407
"83079","La Môle","83",93,981815.967142857,6240978.305714286,7,43.212328,6.466852
"83080","Mons","83",93,998913.6259999999,6293394.216,5,43.676423,6.707137
"83081","Montauroux","83",93,1004712.2797872345,6286074.064042551,47,43.60816,6.774607
"83082","Montferrat","83",93,980933.4299999999,6285347.700000001,8,43.611456,6.480049
"83083","Montfort-sur-Argens","83",93,,,0,,
"83084","Montmeyan","83",93,,,0,,
"83085","La Motte","83",93,988295.3970833333,6273043.8127083285,48,43.49791,6.564248
"83086","Le Muy","83",93,988060.6426608188,6270203.449239765,171,43.472477,6.559767
"83087","Nans-les-Pins","83",93,925472.8316666667,6256546.003333334,6,43.372307,5.781113
"83088","Néoules","83",93,944860.78375,6250610.07875,8,43.312542,6.017236
"83089","Ollières","83",93,,,0,,
"83090","Ollioules","83",93,932235.2182198961,6230545.533298433,191,43.136404,5.852871
"83091","Pierrefeu-du-Var","83",93,955707.9302040816,6241549.717959181,49,43.227294,6.146312
"83092","Pignans","83",93,962034.9209523811,6249975.328333333,42,43.300728,6.228312
"83093","Plan-d'Aups-Sainte-Baume","83",93,922160.37,6251738.32,3,43.330125,5.738233
"83094","Le Plan-de-la-Tour","83",93,987816.2665384614,6256000.880384616,26,43.344933,6.548868
"83095","Pontevès","83",93,944466.56,6277783.94,1,43.55697,6.025205
"83096","Pourcieux","83",93,925486.57,6267415.22,1,43.470027,5.786011
"83097","Pourrières","83",93,921515.4,6270796.3,6,43.501677,5.738433
"83098","Le Pradet","83",93,946169.761996466,6227400.339752653,283,43.103472,6.022408
"83099","Puget-sur-Argens","83",93,998344.7162244902,6268864.104081634,98,43.456196,6.685901
"83100","Puget-Ville","83",93,954497.8012962966,6248360.0512037035,108,43.28894,6.134763
"83101","Ramatuelle","83",93,996072.3061904762,6243165.675238097,21,43.226212,6.643229
"83102","Régusse","83",93,952911.8083928572,6289182.995714285,14,43.656494,6.135203
"83103","Le Revest-les-Eaux","83",93,937969.6356756758,6234533.68162162,37,43.170365,5.925065
"83104","Rians","83",93,923588.6575000001,6283365.955,4,43.614052,5.76949
"83105","Riboux","83",93,,,0,,
"83106","Rocbaron","83",93,950015.9353846152,6250167.042307692,13,43.306769,6.080482
"83107","Roquebrune-sur-Argens","83",93,996693.3628968269,6265051.027229429,693,43.42262,6.663345
"83108","La Roquebrussanne","83",93,941740.6177777778,6253115.801111111,9,43.336132,5.97999
"83109","La Roque-Esclapon","83",93,992687.44,6298648.95,1,43.726258,6.633026
"83110","Rougiers","83",93,,,0,,
"83111","Sainte-Anastasie-sur-Issole","83",93,953747.5354545456,6254330.153636363,11,43.342871,6.128443
"83112","Saint-Cyr-sur-Mer","83",93,919052.4149382714,6234703.219259257,81,43.17794,5.692798
"83113","Saint-Julien","83",93,935272.0986666667,6293150.4706666665,15,43.69825,5.918557
"83114","Saint-Martin-de-Pallières","83",93,,,0,,
"83115","Sainte-Maxime","83",93,995025.157358492,6253399.73091981,424,43.318608,6.636156
"83116","Saint-Maximin-la-Sainte-Baume","83",93,932180.5375821599,6265497.609718312,426,43.45063,5.867787
"83117","Saint-Paul-en-Forêt","83",93,998291.3900000001,6281522.244666666,15,43.569981,6.692551
"83118","Saint-Raphaël","83",93,1007201.9672633393,6266203.86372237,2810,43.428517,6.793584
"83119","Saint-Tropez","83",93,996000.6493877551,6247555.505102039,49,43.265687,6.64484
"83120","Saint-Zacharie","83",93,919336.766470588,6257843.828235293,17,43.385893,5.706036
"83121","Salernes","83",93,961421.4320786515,6279191.098651685,89,43.563575,6.235503
"83122","Les Salles-sur-Verdon","83",93,958521.5800000001,6302443.718333334,6,43.773694,6.21135
"83123","Sanary-sur-Mer","83",93,927718.0167187505,6229291.495722654,512,43.126585,5.796881
"83124","Seillans","83",93,994072.5012903223,6286953.434838709,31,43.620558,6.6435
"83125","Seillons-Source-d'Argens","83",93,932907.23,6271058.09,1,43.500386,5.879258
"83126","La Seyne-sur-Mer","83",93,934594.3585724994,6226234.586455597,2669,43.096885,5.879895
"83127","Signes","83",93,930712.8433333334,6246559.505,6,43.280849,5.841261
"83128","Sillans-la-Cascade","83",93,956723.009,6279688.444000001,10,43.569762,6.177663
"83129","Six-Fours-les-Plages","83",93,930230.3454702267,6226066.595264336,1797,43.096793,5.826295
"83130","Solliès-Pont","83",93,947530.7055900617,6237778.935683243,322,43.196285,6.044011
"83131","Solliès-Toucas","83",93,945727.0673611114,6238743.536944445,72,43.205578,6.022306
"83132","Solliès-Ville","83",93,947114.5164705883,6236138.150294118,34,43.181681,6.038122
"83133","Tanneron","83",93,1014064.305,6283888.917727273,22,43.58444,6.888938
"83134","Taradeau","83",93,977309.2885714287,6267285.325238096,21,43.450526,6.425512
"83135","Tavernes","83",93,943644.5666666665,6281804.646666667,3,43.593403,6.016943
"83136","Le Thoronet","83",93,967351.8520000001,6267138.976000001,15,43.453026,6.302581
"83137","Toulon","83",93,938853.7958611827,6229689.372234732,12355,43.126527,5.933712
"83138","Tourrettes","83",93,1000710.0320192316,6286111.953846148,78,43.61021,6.725126
"83139","Tourtour","83",93,967776.6555555556,6282307.733333333,9,43.589221,6.315686
"83140","Tourves","83",93,936565.2,6261793.18,1,43.41588,5.920204
"83141","Trans-en-Provence","83",93,982145.5475000001,6273128.680746268,67,43.501143,6.488362
"83142","Trigance","83",93,979519.92,6300865.1,1,43.751508,6.471006
"83143","Le Val","83",93,950154.9438461539,6264931.752307692,26,43.439445,6.089307
"83144","La Valette-du-Var","83",93,943205.2056267813,6231171.823418798,702,43.138385,5.987796
"83145","Varages","83",93,,,0,,
"83146","La Verdière","83",93,938407.996,6288268.206,5,43.6533,5.955156
"83148","Vidauban","83",93,978078.1129656157,6264412.193065888,349,43.424401,6.433454
"83149","Villecroze","83",93,964656.0669444444,6280835.45888889,27,43.577158,6.276335
"83150","Vinon-sur-Verdon","83",93,926947.0820183485,6296364.25091743,109,43.72987,5.816795
"83151","Vins-sur-Caramy","83",93,954016.97,6264349.72,1,43.432843,6.136666
"83152","Rayol-Canadel-sur-Mer","83",93,,,0,,
"83153","Saint-Mandrier-sur-Mer","83",93,937995.6826829269,6223730.209268291,41,43.073252,5.920476
"83154","Saint-Antonin-du-Var","83",93,966672.2660000001,6273254.936000001,5,43.508258,6.297349
"84001","Althen-des-Paluds","84",93,857024.6862499999,6324739.220000001,56,44.004131,4.958105
"84002","Ansouis","84",93,898125.6787500002,6296401.2175,8,43.738865,5.459336
"84003","Apt","84",93,892456.667444089,6311584.051086258,313,43.876997,5.394724
"84004","Aubignan","84",93,862428.4176811593,6335345.927971014,69,44.098335,5.028859
"84005","Aurel","84",93,894125.1799999999,6339802.357500001,8,44.130383,5.426257
"84006","Auribeau","84",93,897678.485,6307205.295,2,43.836167,5.457961
"84007","Avignon","84",93,846429.3159705229,6317522.370952308,8820,43.941483,4.823951
"84008","Le Barroux","84",93,867871.8333333334,6340118.171111111,9,44.139993,5.098403
"84009","La Bastide-des-Jourdans","84",93,912337.9377777777,6302627.681111111,9,43.790738,5.638207
"84010","La Bastidonne","84",93,906907.4349999999,6292402.305,4,43.700385,5.566655
"84011","Le Beaucet","84",93,869927.895,6322854.1899999995,2,43.984175,5.118304
"84012","Beaumes-de-Venise","84",93,862520.7861111112,6337841.443055557,36,44.120767,5.030813
"84013","Beaumettes","84",93,877430.3742857145,6309073.525714286,7,43.858353,5.206981
"84014","Beaumont-de-Pertuis","84",93,916950.655,6297645.58,2,43.744531,5.693364
"84015","Beaumont-du-Ventoux","84",93,,,0,,
"84016","Bédarrides","84",93,852408.0151999999,6328815.1384,25,44.041819,4.901782
"84017","Bédoin","84",93,874806.9788297871,6338657.612872341,94,44.125159,5.184545
"84018","Blauvac","84",93,877344.5025000001,6328662.6125,8,44.0346,5.21274
"84019","Bollène","84",93,840214.0660930234,6355279.366604649,215,44.282495,4.757022
"84020","Bonnieux","84",93,885296.8908333336,6305942.9419444455,36,43.828171,5.303639
"84021","Brantes","84",93,,,0,,
"84022","Buisson","84",93,,,0,,
"84023","Buoux","84",93,,,0,,
"84024","Cabrières-d'Aigues","84",93,901051.6114285716,6301428.715714286,7,43.783257,5.497604
"84025","Cabrières-d'Avignon","84",93,873337.5351724137,6311998.476896551,29,43.885683,5.157091
"84026","Cadenet","84",93,891327.5218404904,6295663.805460128,163,43.734105,5.374727
"84027","Caderousse","84",93,840500.4185714287,6335751.060476191,21,44.106709,4.75517
"84028","Cairanne","84",93,854111.02,6350402.25,1,44.235687,4.929605
"84029","Camaret-sur-Aigues","84",93,849807.377,6342436.692999999,20,44.164943,4.873374
"84030","Caromb","84",93,868649.0474509804,6336936.619803924,51,44.111181,5.107053
"84031","Carpentras","84",93,864198.8084095423,6330575.989827681,1509,44.055007,5.049416
"84032","Caseneuve","84",93,899327.8740000001,6312819.257999999,5,43.886199,5.480649
"84033","Castellet-en-Luberon","84",93,899240.9650000001,6307532.635,2,43.838671,5.477504
"84034","Caumont-sur-Durance","84",93,856464.2913157896,6312638.26026316,38,43.895385,4.947399
"84035","Cavaillon","84",93,864096.6656752271,6306684.195451505,1207,43.840086,5.040438
"84036","Châteauneuf-de-Gadagne","84",93,856058.9103703703,6316401.614074074,27,43.929333,4.943508
"84037","Châteauneuf-du-Pape","84",93,846716.5932142857,6330257.307142858,28,44.056006,4.831206
"84038","Cheval-Blanc","84",93,866605.6596551724,6302704.735517242,29,43.8037,5.070324
"84039","Courthézon","84",93,850890.1883333335,6333771.917499998,24,44.086746,4.884325
"84040","Crestet","84",93,868095.89,6349733.01,1,44.22645,5.104405
"84041","Crillon-le-Brave","84",93,871725.1383333333,6337577.171666667,6,44.116199,5.145683
"84042","Cucuron","84",93,896629.5603333333,6299926.900666668,30,43.770994,5.442129
"84043","Entraigues-sur-la-Sorgue","84",93,854515.6115730344,6324172.3335393295,178,43.999586,4.926657
"84044","Entrechaux","84",93,,,0,,
"84045","Faucon","84",93,,,0,,
"84046","Flassan","84",93,879306.7463636365,6335688.741818181,11,44.097314,5.239696
"84047","Gargas","84",93,888904.4795918365,6313344.496530611,49,43.893793,5.351202
"84048","Gignac","84",93,902577.36,6316420.59,1,43.917666,5.522493
"84049","Gigondas","84",93,,,0,,
"84050","Gordes","84",93,876286.7923809523,6312832.962857144,21,43.892459,5.194063
"84051","Goult","84",93,881005.2107142856,6309658.225714287,14,43.862705,5.251631
"84052","Grambois","84",93,908895.1385714287,6299184.332857142,14,43.760796,5.594058
"84053","Grillon","84",93,853034.93,6367723.59,1,44.391793,4.921413
"84054","L'Isle-sur-la-Sorgue","84",93,865351.1797021277,6315780.375861699,940,43.921624,5.058979
"84055","Jonquerettes","84",93,855283.9500000001,6318359.335,8,43.947117,4.934458
"84056","Jonquières","84",93,852952.4729411764,6337503.35882353,17,44.119875,4.911196
"84057","Joucas","84",93,880774.0733333334,6316606.19111111,9,43.925266,5.25122
"84058","Lacoste","84",93,882653.3527272728,6306257.137272728,11,43.831686,5.270905
"84059","Lafare","84",93,,,0,,
"84060","Lagarde-d'Apt","84",93,,,0,,
"84061","Lagarde-Paréol","84",93,,,0,,
"84062","Lagnes","84",93,869588.1990909089,6312809.52909091,11,43.893891,5.110725
"84063","Lamotte-du-Rhône","84",93,833710.345,6353050.625,2,44.26371,4.674956
"84064","Lapalud","84",93,834715.49,6357756.80375,8,44.305869,4.688804
"84065","Lauris","84",93,886062.28989899,6297303.774949496,99,43.750261,5.310008
"84066","Lioux","84",93,883191.62,6318521.14,1,43.941868,5.281999
"84067","Loriol-du-Comtat","84",93,860831.3121428571,6332788.085714286,14,44.075689,5.008106
"84068","Lourmarin","84",93,890468.9229629628,6299133.645185184,27,43.765546,5.365366
"84069","Malaucène","84",93,870315.5389999999,6344041.54,10,44.174704,5.130258
"84070","Malemort-du-Comtat","84",93,873250.5876666667,6327001.155666667,30,44.020673,5.161118
"84071","Maubec","84",93,871951.1688,6308401.9616,25,43.853669,5.138635
"84072","Mazan","84",93,870342.0043269228,6330535.515769229,104,44.053182,5.126041
"84073","Ménerbes","84",93,878118.9572727274,6307176.989090908,11,43.841119,5.21488
"84074","Mérindol","84",93,877448.2561111111,6297593.135277777,36,43.755079,5.20322
"84075","Méthamis","84",93,878222.7966666665,6326485.846666667,3,44.014795,5.222928
"84076","Mirabeau","84",93,914199.11,6293050.46,3,43.704044,5.657311
"84077","Modène","84",93,870231.66375,6335896.01375,8,44.101437,5.126466
"84078","Mondragon","84",93,836779.1576923077,6350532.493846154,13,44.240457,4.712703
"84079","Monieux","84",93,888373.2016666667,6333058.766666667,6,44.071281,5.3519
"84080","Monteux","84",93,860081.1811475412,6327900.606639348,244,44.031886,4.997201
"84081","Morières-lès-Avignon","84",93,852553.8258870963,6317818.785483873,124,43.942851,4.900299
"84082","Mormoiron","84",93,874886.8353448274,6332218.907586207,58,44.067211,5.183318
"84083","Mornas","84",93,838671.5166666666,6346584.47,3,44.204557,4.735304
"84084","La Motte-d'Aigues","84",93,903110.0892307692,6300468.598461538,13,43.774033,5.522778
"84085","Murs","84",93,879678.9370000002,6319526.320999999,10,43.951815,5.23862
"84086","Oppède","84",93,873928.3269230768,6307533.1115384605,13,43.845368,5.162918
"84087","Orange","84",93,844945.5958519783,6338995.7094062,1162,44.135002,4.811611
"84088","Pernes-les-Fontaines","84",93,864795.1283040929,6324747.471052633,171,44.002429,5.054963
"84089","Pertuis","84",93,901856.2545686496,6291398.855808032,823,43.69282,5.503644
"84090","Peypin-d'Aigues","84",93,907253.6637500001,6302391.9399999995,8,43.790128,5.574987
"84091","Piolenc","84",93,840799.78125,6343445.77375,8,44.175889,4.761052
"84092","Le Pontet","84",93,849260.9962473349,6319658.563624732,469,43.960109,4.859836
"84093","Puget","84",93,882321.1776923076,6298014.297692309,13,43.757627,5.26384
"84094","Puyméras","84",93,870795.67,6354967.7,1,44.272898,5.139963
"84095","Puyvert","84",93,888514.7766666667,6298192.715555556,9,43.757607,5.340766
"84096","Rasteau","84",93,858741.43,6349905.01,1,44.230179,4.987401
"84097","Richerenches","84",93,852238.4650000001,6363673.26,2,44.355518,4.910187
"84098","Roaix","84",93,,,0,,
"84099","Robion","84",93,869189.1994736841,6308200.138947369,38,43.852521,5.104233
"84100","La Roque-Alric","84",93,,,0,,
"84101","La Roque-sur-Pernes","84",93,869366.79,6322341.78,2,43.9797,5.111142
"84102","Roussillon","84",93,884745.5963157894,6313393.144210528,19,43.895332,5.299486
"84103","Rustrel","84",93,898936.66,6316713.357272728,11,43.921337,5.477303
"84104","Sablet","84",93,860587.63,6345964.99,1,44.194306,5.00925
"84105","Saignon","84",93,895741.7536363635,6311130.4390909085,22,43.872012,5.4354
"84106","Sainte-Cécile-les-Vignes","84",93,849953.5225,6348833.68,4,44.222474,4.877103
"84107","Saint-Christol","84",93,899709.5900000002,6328649.579444446,18,44.028488,5.491611
"84108","Saint-Didier","84",93,869143.7363636364,6325565.037272728,11,44.008752,5.109436
"84109","Saint-Hippolyte-le-Graveyron","84",93,,,0,,
"84110","Saint-Léger-du-Ventoux","84",93,,,0,,
"84111","Saint-Marcellin-lès-Vaison","84",93,,,0,,
"84112","Saint-Martin-de-Castillon","84",93,902532.0272727273,6309630.229090909,11,43.856602,5.519232
"84113","Saint-Martin-de-la-Brasque","84",93,904170.62,6300299.286666666,3,43.772204,5.535874
"84114","Saint-Pantaléon","84",93,878120.0183333334,6311573.216666666,6,43.880666,5.216427
"84115","Saint-Pierre-de-Vassols","84",93,871571.0140000001,6335386.306,5,44.096525,5.143016
"84116","Saint-Romain-en-Viennois","84",93,867139.085,6352735.109999999,2,44.253691,5.093429
"84117","Saint-Roman-de-Malegarde","84",93,,,0,,
"84118","Saint-Saturnin-lès-Apt","84",93,890006.5737878786,6318236.346060607,66,43.937501,5.366736
"84119","Saint-Saturnin-lès-Avignon","84",93,855013.6164406779,6319589.39457627,59,43.958244,4.931467
"84120","Saint-Trinit","84",93,897388.1625000001,6336828.6275,4,44.102721,5.465853
"84121","Sannes","84",93,901108.908,6298172.158000001,5,43.753951,5.497037
"84122","Sarrians","84",93,857418.232638889,6333907.947500001,72,44.086538,4.965857
"84123","Sault","84",93,892641.3035,6335189.8034999985,20,44.089295,5.405967
"84124","Saumane-de-Vaucluse","84",93,868480.5266666668,6315864.4,9,43.921639,5.097955
"84125","Savoillan","84",93,889570.43,6345141.22,1,44.179659,5.371368
"84126","Séguret","84",93,861074.93,6351064.86,1,44.240083,5.016974
"84127","Sérignan-du-Comtat","84",93,847639.3875,6344771.2775,4,44.18641,4.846956
"84128","Sivergues","84",93,,,0,,
"84129","Sorgues","84",93,850149.8847922854,6325116.950133525,674,44.00903,4.872521
"84130","Suzette","84",93,,,0,,
"84131","Taillades","84",93,867829.3382352941,6306532.814705882,17,43.837846,5.08678
"84132","Le Thor","84",93,860366.6151000006,6316707.321699998,100,43.931116,4.997229
"84133","La Tour-d'Aigues","84",93,905214.8888372093,6295334.732790696,43,43.727251,5.546847
"84134","Travaillan","84",93,851650.26,6344147.21,1,44.179939,4.896925
"84135","Uchaux","84",93,843831.46875,6348109.2700000005,8,44.217239,4.800288
"84136","Vacqueyras","84",93,858721.785,6339891.58,8,44.140083,4.984006
"84137","Vaison-la-Romaine","84",93,865305.1183333333,6351334.913333333,6,44.241528,5.070009
"84138","Valréas","84",93,859286.3021126756,6366832.159295777,71,44.382374,4.999585
"84139","Fontaine-de-Vaucluse","84",93,870800.2024999999,6315912.507499999,4,43.921513,5.126843
"84140","Vaugines","84",93,893626.8672727271,6299935.945909089,22,43.771904,5.404863
"84141","Vedène","84",93,852752.6492803041,6321498.077651511,264,43.97591,4.903879
"84142","Velleron","84",93,863095.185,6319698.349375002,16,43.957399,5.032154
"84143","Venasque","84",93,871852.5974999999,6325064.3425,8,44.003591,5.143033
"84144","Viens","84",93,905329.1885714285,6313478.117142857,7,43.890403,5.55555
"84145","Villars","84",93,893926.05625,6317230.963749999,16,43.927389,5.415144
"84146","Villedieu","84",93,862416.78,6355917.37,2,44.283437,5.035335
"84147","Villelaure","84",93,895843.8072093026,6293223.533255813,43,43.71092,5.429815
"84148","Villes-sur-Auzon","84",93,878899.9105714286,6331284.106571428,35,44.057791,5.233061
"84149","Violès","84",93,856752.4379999998,6343558.651999999,10,44.173521,4.960537
"84150","Visan","84",93,,,0,,
"84151","Vitrolles-en-Lubéron","84",93,908832.8133333334,6304198.783333334,3,43.805914,5.59533
"85001","L'Aiguillon-la-Presqu'île","85",52,369339.748,6589839.683999999,5,46.327416,-1.300183
"85002","L'Aiguillon-sur-Vie","85",52,331162.39,6630188.78,1,46.670276,-1.82755
"85003","Aizenay","85",52,348716.1687142859,6637123.743285711,70,46.742041,-1.603615
"85004","Angles","85",52,361599.40684210527,6598909.561578947,19,46.405122,-1.407215
"85005","Antigny","85",52,411530.10500000004,6620721.364999999,6,46.624538,-0.771563
"85006","Apremont","85",52,337370.02249999996,6640413.355,2,46.765559,-1.754547
"85008","Aubigny-Les Clouzeaux","85",52,,,0,,
"85009","Auchay-sur-Vendée","85",52,403897.95,6599306.1075,4,46.428612,-0.857524
"85010","Avrillé","85",52,355596.68375,6606651.03875,8,46.471676,-1.490954
"85011","Barbâtre","85",52,307492.68000000005,6658960.47,10,46.915346,-2.16108
"85012","La Barre-de-Monts","85",52,,,0,,
"85013","Bazoges-en-Paillers","85",52,385459.64823529415,6653470.4811764695,17,46.907296,-1.134222
"85014","Bazoges-en-Pareds","85",52,399781.50999999995,6625831.846111111,18,46.665344,-0.928242
"85015","Beaufou","85",52,,,0,,
"85016","Beaulieu-sous-la-Roche","85",52,346893.26333333337,6629643.173333333,3,46.673842,-1.621719
